order_id,customer_id,order_date,order_created_at,order_year,order_month,order_day_of_week,order_hour,order_name,order_number,subtotal_amount,discount_amount,tax_amount,tip_amount,total_amount,line_items_total,discount_rate,line_item_count,total_quantity,fulfillment_count,hours_to_first_fulfillment,payment_status,fulfillment_status,is_canceled,is_fully_delivered,is_first_order,customer_order_sequence,customer_lifetime_value,customer_total_orders,order_source,referring_site,order_size_bucket,accepts_marketing
5943891689524,8002036793396,2026-01-19,2026-01-19 21:03:45+00:00,2026,1,2,21,#JC730022,730022,45.0,19.97,0.0,0.0,45.0,59.98,0.44377777777777777,2,3,1,16,paid,fulfilled,False,False,True,1,45.0,1,web,https://shop.app/,medium,True
5935307259956,8259031400500,2026-01-14,2026-01-14 03:59:44+00:00,2026,1,4,3,#JC726624,726624,45.0,19.97,3.96,0.0,48.96,59.98,0.44377777777777777,4,4,1,10,paid,fulfilled,False,True,True,1,48.96,1,web,https://shop.app/,medium,True
5936974954548,8261166694452,2026-01-15,2026-01-15 01:38:25+00:00,2026,1,5,1,#JC727209,727209,45.0,19.97,0.0,0.0,45.0,59.98,0.44377777777777777,3,4,1,12,paid,fulfilled,False,False,True,1,45.0,1,web,https://jaycutler.com/,medium,False
5924782080052,8245856010292,2026-01-06,2026-01-06 21:05:25+00:00,2026,1,3,21,#JC721211,721211,45.0,45.0,2.7,0.0,47.7,90.0,1.0,1,1,1,15,paid,fulfilled,False,True,True,1,47.7,1,TikTok,direct,medium,False
5917176791092,8232999026740,2026-01-01,2026-01-01 20:34:19+00:00,2026,1,5,20,#JC714695,714695,45.0,45.0,2.48,0.0,47.48,90.0,1.0,1,1,1,16,paid,fulfilled,False,False,True,1,47.48,1,TikTok,direct,medium,False
5934120796212,8257616609332,2026-01-13,2026-01-13 06:44:19+00:00,2026,1,3,6,#JC726107,726107,45.0,19.97,0.0,0.0,45.0,59.98,0.44377777777777777,3,4,1,7,paid,fulfilled,False,True,True,1,45.0,1,web,https://www.purepatch.com/,medium,False
5920612319284,8240613490740,2026-01-04,2026-01-04 00:11:09+00:00,2026,1,1,0,#JC718205,718205,47.03,42.97,2.22,0.0,49.25,90.0,0.9136721241760578,1,1,1,36,paid,fulfilled,False,True,True,1,49.25,1,TikTok,direct,medium,False
5923304079412,8243947175988,2026-01-05,2026-01-05 19:35:40+00:00,2026,1,2,19,#JC720105,720105,47.03,42.97,0.0,0.0,47.03,90.0,0.9136721241760578,1,1,1,0,paid,fulfilled,False,True,True,1,47.03,1,TikTok,direct,medium,False
5923321970740,8243967131700,2026-01-05,2026-01-05 19:50:45+00:00,2026,1,2,19,#JC720120,720120,47.03,42.97,0.0,0.0,47.03,90.0,0.9136721241760578,1,1,1,0,paid,fulfilled,False,True,True,1,47.03,1,TikTok,direct,medium,False
5917755605044,8233738960948,2026-01-02,2026-01-02 05:16:10+00:00,2026,1,6,5,#JC715430,715430,47.5,42.5,3.33,0.0,50.83,90.0,0.8947368421052632,1,1,1,8,paid,fulfilled,False,True,True,1,50.83,1,TikTok,direct,medium,False
5939123978292,8265581035572,2026-01-16,2026-01-16 16:49:40+00:00,2026,1,6,16,#JC728313,728313,47.99,11.99,0.0,0.0,52.98,59.98,0.24984371744113357,1,2,1,1,paid,fulfilled,False,True,True,1,52.98,1,web,https://shop.app/,medium,False
5920765083700,8240825794612,2026-01-04,2026-01-04 02:40:11+00:00,2026,1,1,2,#JC718327,718327,48.07,41.93,3.84,0.0,51.91,90.0,0.8722696068233825,1,1,1,34,paid,fulfilled,False,True,True,1,51.91,1,TikTok,direct,medium,False
5920906608692,8241019945012,2026-01-04,2026-01-04 05:12:13+00:00,2026,1,1,5,#JC718447,718447,48.07,41.93,2.88,0.0,50.95,90.0,0.8722696068233825,1,1,1,31,paid,fulfilled,False,True,True,1,50.95,1,TikTok,direct,medium,False
5918641094708,8234822533172,2026-01-02,2026-01-02 18:55:54+00:00,2026,1,6,18,#JC716361,716361,48.07,41.93,3.36,0.0,51.43,90.0,0.8722696068233825,1,1,1,65,paid,fulfilled,False,True,True,1,51.43,1,TikTok,direct,medium,False
5918651875380,8234853171252,2026-01-02,2026-01-02 19:03:14+00:00,2026,1,6,19,#JC716369,716369,48.07,41.93,3.36,0.0,51.43,90.0,0.8722696068233825,1,1,1,0,paid,fulfilled,False,True,True,1,51.43,1,TikTok,direct,medium,False
5919362744372,8237239795764,2026-01-03,2026-01-03 04:39:50+00:00,2026,1,7,4,#JC717189,717189,48.07,41.93,0.0,0.0,48.07,90.0,0.8722696068233825,1,1,1,55,paid,fulfilled,False,True,True,1,48.07,1,TikTok,direct,medium,False
5920935182388,8241056022580,2026-01-04,2026-01-04 05:44:55+00:00,2026,1,1,5,#JC718466,718466,48.07,41.93,0.0,0.0,48.07,90.0,0.8722696068233825,1,1,1,30,paid,fulfilled,False,True,True,1,48.07,1,TikTok,direct,medium,False
5945003606068,8273251369012,2026-01-20,2026-01-20 16:38:45+00:00,2026,1,3,16,#JC730436,730436,49.99,0.0,1.5,0.0,56.48,49.99,0.0,1,1,1,0,paid,fulfilled,False,False,True,1,56.48,1,web,direct,medium,False
5941368193076,8268547391540,2026-01-18,2026-01-18 05:10:38+00:00,2026,1,1,5,#JC729120,729120,49.99,10.01,0.0,0.0,49.99,60.0,0.2002400480096019,1,1,1,31,paid,fulfilled,False,True,True,1,49.99,1,TikTok,direct,medium,False
5933376831540,8256705986612,2026-01-12,2026-01-12 18:25:38+00:00,2026,1,2,18,#JC725760,725760,49.99,10.01,2.75,0.0,52.74,60.0,0.2002400480096019,1,1,1,0,paid,fulfilled,False,True,True,1,52.74,1,TikTok,direct,medium,False
5942426173492,8269982662708,2026-01-18,2026-01-18 22:10:30+00:00,2026,1,1,22,#JC729464,729464,49.99,10.01,5.37,0.0,55.36,60.0,0.2002400480096019,1,1,1,14,paid,fulfilled,False,False,True,1,55.36,1,TikTok,direct,medium,False
5944841306164,7876038131764,2026-01-20,2026-01-20 14:02:29+00:00,2026,1,3,14,#JC730358,730358,49.99,10.01,2.75,0.0,52.74,60.0,0.2002400480096019,1,1,1,0,paid,fulfilled,False,False,True,1,52.74,1,TikTok,direct,medium,False
5947410546740,8276001521716,2026-01-22,2026-01-22 02:52:14+00:00,2026,1,5,2,#JC731192,731192,49.99,10.01,3.5,0.0,53.49,60.0,0.2002400480096019,1,1,0,,paid,unfulfilled,False,False,True,1,53.49,1,TikTok,direct,medium,False
5939298304052,7576158175284,2026-01-16,2026-01-16 19:08:13+00:00,2026,1,6,19,#JC728389,728389,49.99,10.01,4.12,0.0,54.11,60.0,0.2002400480096019,1,1,1,65,paid,fulfilled,False,False,True,1,54.11,1,TikTok,direct,medium,False
5927696138292,8249616760884,2026-01-08,2026-01-08 20:18:32+00:00,2026,1,5,20,#JC723360,723360,49.99,10.01,0.0,0.0,49.99,60.0,0.2002400480096019,1,1,1,16,paid,fulfilled,False,True,True,1,49.99,1,TikTok,direct,medium,False
5945619054644,6600368848948,2026-01-21,2026-01-21 03:15:02+00:00,2026,1,4,3,#JC730699,730699,49.99,10.01,3.62,0.0,53.61,60.0,0.2002400480096019,1,1,1,9,paid,fulfilled,False,False,True,1,53.61,1,TikTok,direct,medium,False
5928888893492,8251080835124,2026-01-09,2026-01-09 17:37:14+00:00,2026,1,6,17,#JC723974,723974,49.99,10.01,4.87,0.0,54.86,60.0,0.2002400480096019,1,1,1,0,paid,fulfilled,False,True,True,1,54.86,1,TikTok,direct,medium,False
5943641178164,8271542288436,2026-01-19,2026-01-19 17:44:29+00:00,2026,1,2,17,#JC729867,729867,49.99,10.01,1.12,0.0,51.11,60.0,0.2002400480096019,1,1,1,0,paid,fulfilled,False,False,True,1,51.11,1,TikTok,direct,medium,False
5933826244660,8257210187828,2026-01-13,2026-01-13 01:18:25+00:00,2026,1,3,1,#JC725952,725952,49.99,10.01,0.0,0.0,49.99,60.0,0.2002400480096019,1,1,1,11,paid,fulfilled,False,True,True,1,49.99,1,TikTok,direct,medium,False
5944381472820,8272542859316,2026-01-20,2026-01-20 05:57:16+00:00,2026,1,3,5,#JC730264,730264,49.99,10.01,3.55,0.0,53.54,60.0,0.2002400480096019,1,1,1,5,paid,fulfilled,False,False,True,1,53.54,1,TikTok,direct,medium,False
5946576568372,8274978865204,2026-01-21,2026-01-21 16:13:04+00:00,2026,1,4,16,#JC730928,730928,50.0,40.0,3.38,0.0,53.38,90.0,0.8,1,1,1,0,paid,fulfilled,False,False,True,1,53.38,1,TikTok,direct,medium,False
5933598998580,8256940310580,2026-01-12,2026-01-12 21:20:54+00:00,2026,1,2,21,#JC725841,725841,50.0,40.0,5.5,0.0,55.5,90.0,0.8,1,1,1,15,paid,fulfilled,False,True,True,1,55.5,1,TikTok,direct,medium,False
5925082038324,8246339043380,2026-01-07,2026-01-07 02:14:00+00:00,2026,1,4,2,#JC721510,721510,50.0,40.0,3.55,0.0,53.55,90.0,0.8,1,1,1,10,paid,fulfilled,False,False,True,1,53.55,1,TikTok,direct,medium,False
5946569850932,8274970640436,2026-01-21,2026-01-21 16:06:30+00:00,2026,1,4,16,#JC730923,730923,50.0,40.0,0.0,0.0,50.0,90.0,0.8,1,1,0,,paid,unfulfilled,False,False,True,1,50.0,1,TikTok,direct,medium,False
5939809746996,8266429694004,2026-01-17,2026-01-17 02:58:58+00:00,2026,1,7,2,#JC728619,728619,50.0,40.0,4.0,0.0,54.0,90.0,0.8,1,1,1,57,paid,fulfilled,False,True,True,1,54.0,1,TikTok,direct,medium,False
5925184995380,8246493511732,2026-01-07,2026-01-07 04:01:13+00:00,2026,1,4,4,#JC721642,721642,50.6,39.4,3.73,0.0,54.33,90.0,0.7786561264822134,1,1,1,8,paid,fulfilled,False,True,True,1,54.33,1,TikTok,direct,medium,False
5936535404596,8260658659380,2026-01-14,2026-01-14 19:01:05+00:00,2026,1,4,19,#JC726998,726998,53.09,9.89,0.0,0.0,53.09,62.980000000000004,0.18628743642870596,2,2,1,18,paid,fulfilled,False,False,True,1,53.09,1,web,https://shop.app/,medium,False
5940326006836,8267225628724,2026-01-17,2026-01-17 14:46:21+00:00,2026,1,7,14,#JC728790,728790,54.0,36.0,0.0,0.0,54.0,90.0,0.6666666666666666,1,1,1,46,paid,fulfilled,False,True,True,1,54.0,1,TikTok,direct,medium,False
5944564580404,8272748544052,2026-01-20,2026-01-20 09:40:15+00:00,2026,1,3,9,#JC730324,730324,54.0,36.0,4.27,0.0,58.27,90.0,0.6666666666666666,1,1,1,1,paid,fulfilled,False,False,True,1,58.27,1,TikTok,direct,medium,False
5945315786804,8273678893108,2026-01-20,2026-01-20 21:30:54+00:00,2026,1,3,21,#JC730576,730576,55.0,35.0,0.0,0.0,55.0,90.0,0.6363636363636364,1,1,1,14,paid,fulfilled,False,False,True,1,55.0,1,TikTok,direct,medium,False
5929796075572,7210498424884,2026-01-10,2026-01-10 08:07:23+00:00,2026,1,7,8,#JC724419,724419,56.08,0.0,0.0,0.0,56.08,56.08,0.0,1,2,1,55,paid,fulfilled,False,True,True,1,56.08,1,subscription_contract_checkout_one,direct,medium,False
5925541019700,8246958293044,2026-01-07,2026-01-07 11:53:16+00:00,2026,1,4,11,#JC721971,721971,59.2,20.78,0.0,0.0,59.2,79.98,0.3510135135135135,2,2,1,3,paid,fulfilled,False,True,True,1,59.2,1,web,https://shop.app/,medium,True
5941143535668,7694433091636,2026-01-18,2026-01-18 00:46:09+00:00,2026,1,1,0,#JC729027,729027,59.98,29.99,5.7,0.0,65.68,89.97,0.5,3,3,1,39,paid,fulfilled,False,True,True,1,65.68,1,web,https://jaycutler.com/,medium,False
5936557981748,8260691001396,2026-01-14,2026-01-14 19:17:18+00:00,2026,1,4,19,#JC727006,727006,60.0,30.0,5.22,0.0,65.22,90.0,0.5,1,1,1,17,paid,fulfilled,False,True,True,1,65.22,1,TikTok,direct,medium,False
5946897334324,8275187826740,2026-01-21,2026-01-21 18:03:50+00:00,2026,1,4,18,#JC730979,730979,60.0,30.0,1.8,0.0,61.8,90.0,0.5,1,1,1,0,paid,fulfilled,False,False,True,1,61.8,1,TikTok,direct,medium,False
5929599828020,8251865169972,2026-01-10,2026-01-10 03:52:50+00:00,2026,1,7,3,#JC724329,724329,60.0,30.0,4.2,0.0,64.2,90.0,0.5,1,1,1,58,paid,fulfilled,False,True,True,1,64.2,1,TikTok,direct,medium,False
5933391380532,8256720764980,2026-01-12,2026-01-12 18:35:33+00:00,2026,1,2,18,#JC725770,725770,60.0,30.0,4.34,0.0,64.34,90.0,0.5,1,1,1,18,paid,fulfilled,False,True,True,1,64.34,1,TikTok,direct,medium,False
5940570652724,8267516543028,2026-01-17,2026-01-17 17:28:34+00:00,2026,1,7,17,#JC728860,728860,60.0,30.0,6.0,0.0,66.0,90.0,0.5,1,1,1,44,paid,fulfilled,False,False,True,1,66.0,1,TikTok,direct,medium,False
5945483231284,8273913905204,2026-01-21,2026-01-21 00:45:49+00:00,2026,1,4,0,#JC730639,730639,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,11,paid,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5942092234804,8269617266740,2026-01-18,2026-01-18 18:18:56+00:00,2026,1,1,18,#JC729354,729354,60.0,30.0,5.25,0.0,65.25,90.0,0.5,1,1,1,19,paid,fulfilled,False,False,True,1,65.25,1,TikTok,direct,medium,False
5940765261876,7556149772340,2026-01-17,2026-01-17 19:41:24+00:00,2026,1,7,19,#JC728918,728918,60.0,30.0,3.75,0.0,63.75,90.0,0.5,1,1,1,41,paid,fulfilled,False,False,True,1,63.75,1,TikTok,direct,medium,False
5945645498420,8274152390708,2026-01-21,2026-01-21 03:39:24+00:00,2026,1,4,3,#JC730711,730711,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,0,,paid,unfulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5939435733044,8265962881076,2026-01-16,2026-01-16 20:56:20+00:00,2026,1,6,20,#JC728445,728445,60.0,30.0,4.8,0.0,64.8,90.0,0.5,1,1,1,64,paid,fulfilled,False,False,True,1,64.8,1,TikTok,direct,medium,False
5939969622068,8266682466356,2026-01-17,2026-01-17 06:29:20+00:00,2026,1,7,6,#JC728684,728684,60.0,30.0,5.4,0.0,65.4,90.0,0.5,1,1,1,55,paid,fulfilled,False,False,True,1,65.4,1,TikTok,direct,medium,False
5940439908404,8267370168372,2026-01-17,2026-01-17 16:07:11+00:00,2026,1,7,16,#JC728821,728821,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,45,paid,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5945352454196,8156569305140,2026-01-20,2026-01-20 22:09:47+00:00,2026,1,3,22,#JC730593,730593,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,14,paid,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5943378739252,8271357378612,2026-01-19,2026-01-19 15:49:37+00:00,2026,1,2,15,#JC729804,729804,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,0,paid,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5937226547252,8261511577652,2026-01-15,2026-01-15 06:34:39+00:00,2026,1,5,6,#JC727390,727390,60.0,30.0,4.92,0.0,65.2,90.0,0.5,1,1,1,5,paid,fulfilled,False,True,True,1,65.2,1,TikTok,direct,medium,False
5940581302324,7901703602228,2026-01-17,2026-01-17 17:36:41+00:00,2026,1,7,17,#JC728864,728864,60.0,30.0,4.78,0.0,65.01,90.0,0.5,1,1,1,44,paid,fulfilled,False,False,True,1,65.01,1,TikTok,direct,medium,False
5938384699444,8264591933492,2026-01-16,2026-01-16 02:44:24+00:00,2026,1,6,2,#JC727946,727946,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,10,paid,fulfilled,False,True,True,1,60.0,1,TikTok,direct,medium,False
5936908566580,8261081825332,2026-01-15,2026-01-15 00:28:06+00:00,2026,1,5,0,#JC727170,727170,60.0,30.0,5.82,0.0,65.82,90.0,0.5,1,1,1,12,paid,fulfilled,False,False,True,1,65.82,1,TikTok,direct,medium,False
5939395035188,8265917202484,2026-01-16,2026-01-16 20:21:37+00:00,2026,1,6,20,#JC728420,728420,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,64,paid,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5942412673076,7250865979444,2026-01-18,2026-01-18 21:58:09+00:00,2026,1,1,21,#JC729459,729459,60.0,30.0,4.98,0.0,64.98,90.0,0.5,1,1,1,15,paid,fulfilled,False,False,True,1,64.98,1,TikTok,direct,medium,False
5939876593716,8266543792180,2026-01-17,2026-01-17 04:19:26+00:00,2026,1,7,4,#JC728652,728652,60.0,30.0,3.72,0.0,63.72,90.0,0.5,1,1,1,57,paid,fulfilled,False,False,True,1,63.72,1,TikTok,direct,medium,False
5943996022836,8271967518772,2026-01-19,2026-01-19 22:41:16+00:00,2026,1,2,22,#JC730078,730078,60.0,30.0,4.2,0.0,64.2,90.0,0.5,1,1,1,12,paid,fulfilled,False,False,True,1,64.2,1,TikTok,direct,medium,False
5944002969652,8271976366132,2026-01-19,2026-01-19 22:48:06+00:00,2026,1,2,22,#JC730082,730082,60.0,30.0,0.0,0.0,60.0,90.0,0.5,1,1,1,12,paid,fulfilled,False,False,True,1,60.0,1,TikTok,direct,medium,False
5940550795316,8095933923380,2026-01-17,2026-01-17 17:16:10+00:00,2026,1,7,17,#JC728855,728855,63.0,26.97,3.78,0.0,66.78,89.97,0.4280952380952381,6,6,1,45,paid,fulfilled,False,False,True,1,66.78,1,web,https://americanhatmakers.com/,medium,False
5936285483060,8260352442420,2026-01-14,2026-01-14 15:54:40+00:00,2026,1,4,15,#JC726871,726871,64.98,0.0,0.0,0.0,64.98,64.98,0.0,2,2,1,0,paid,fulfilled,False,True,True,1,64.98,1,web,https://shop.app/,medium,False
5928069955636,8250013646900,2026-01-09,2026-01-09 01:54:09+00:00,2026,1,6,1,#JC723575,723575,64.98,0.0,0.0,0.0,64.98,64.98,0.0,2,2,1,13,paid,fulfilled,False,True,True,1,64.98,1,web,https://www.google.com/,medium,False
5918411653172,7558631948340,2026-01-02,2026-01-02 16:24:58+00:00,2026,1,6,16,#JC716097,716097,66.6,23.37,4.16,0.0,70.76,89.97,0.3509009009009009,1,3,1,69,paid,fulfilled,False,True,True,1,70.76,1,web,https://shop.app/,medium,False
5946842611764,8275094831156,2026-01-21,2026-01-21 17:16:59+00:00,2026,1,4,17,#JC730958,730958,67.48,22.49,4.05,0.0,71.53,89.97,0.3332839359810314,3,3,0,,paid,unfulfilled,False,False,True,1,71.53,1,web,https://huntarsenal.com/,medium,False
5945564594228,8231998947380,2026-01-21,2026-01-21 02:15:06+00:00,2026,1,4,2,#JC730666,730666,67.48,22.49,0.0,0.0,67.48,89.97,0.3332839359810314,1,3,1,11,paid,fulfilled,False,False,True,1,67.48,1,web,https://shop.app/,medium,False
5942621896756,8270261649460,2026-01-19,2026-01-19 01:18:14+00:00,2026,1,2,1,#JC729557,729557,67.48,22.49,4.54,0.0,72.02,89.97,0.3332839359810314,3,5,1,17,paid,fulfilled,False,False,True,1,72.02,1,web,https://jaycutler.com/,medium,False
5944549474356,8272724230196,2026-01-20,2026-01-20 09:11:03+00:00,2026,1,3,9,#JC730320,730320,68.24,36.73,0.0,0.0,68.24,104.97,0.5382473622508792,4,4,1,6,paid,fulfilled,False,False,True,1,68.24,1,web,https://www.tiktok.com/,medium,False
5941256880180,7600641638452,2026-01-18,2026-01-18 02:50:05+00:00,2026,1,1,2,#JC729073,729073,71.98,17.99,0.0,0.0,81.97,89.97,0.2499305362600722,3,3,1,37,paid,fulfilled,False,False,True,1,81.97,1,web,https://jaycutler.com/,medium,False
5939897499700,8266579410996,2026-01-17,2026-01-17 04:47:37+00:00,2026,1,7,4,#JC728663,728663,72.99,32.0,0.78,0.0,73.77,104.99,0.4384162214001918,2,2,1,57,paid,fulfilled,False,False,True,1,73.77,1,TikTok,direct,medium,False
5943856857140,3004313141300,2026-01-19,2026-01-19 20:44:42+00:00,2026,1,2,20,#JC730008,730008,74.98,32.99,0.0,0.0,74.98,107.97,0.43998399573219527,3,3,1,16,paid,fulfilled,False,False,True,1,74.98,1,web,direct,medium,True
5944107040820,2906622787636,2026-01-20,2026-01-20 00:42:25+00:00,2026,1,3,0,#JC730127,730127,74.98,34.99,0.0,0.0,74.98,109.97,0.46665777540677517,4,4,1,13,paid,fulfilled,False,False,True,1,74.98,1,web,direct,medium,True
5941140095028,8186214809652,2026-01-18,2026-01-18 00:42:58+00:00,2026,1,1,0,#JC729026,729026,78.73,26.24,0.0,0.0,78.73,104.97,0.3332909945382954,5,5,1,40,paid,fulfilled,False,False,True,1,78.73,1,web,https://skaldnutrition.com/,medium,False
5915811971124,2824294727732,2026-01-01,2026-01-01 03:58:48+00:00,2026,1,5,3,#JC714012,714012,91.18,22.79,6.15,0.0,97.33,113.97,0.24994516341302914,3,3,1,36,paid,fulfilled,False,True,True,1,97.33,1,web,https://jaycutler.com/,medium,True
5944913231924,449666744372,2026-01-20,2026-01-20 15:18:50+00:00,2026,1,3,15,#JC730385,730385,99.97,0.0,2.32,0.0,102.29,99.97,0.0,3,3,1,2,paid,fulfilled,False,False,True,1,102.29,1,web,https://jaycutler.com/,large,True
5923268001844,2823346880564,2026-01-05,2026-01-05 19:05:59+00:00,2026,1,2,19,#JC720081,720081,103.6,36.36,7.97,0.0,111.57,139.96,0.350965250965251,5,5,1,20,paid,fulfilled,False,True,True,1,111.57,1,web,https://www.google.com/,large,True
5943855644724,7184597450804,2026-01-19,2026-01-19 20:43:24+00:00,2026,1,2,20,#JC730005,730005,109.97,0.0,0.0,0.0,109.97,109.97,0.0,3,4,1,16,paid,fulfilled,False,False,True,1,109.97,1,web,direct,large,True
5932461129780,8255278710836,2026-01-12,2026-01-12 01:21:16+00:00,2026,1,2,1,#JC725323,725323,114.98,54.98,0.0,0.0,114.98,169.96,0.47817011654200725,4,5,1,18,paid,fulfilled,False,True,True,1,114.98,1,web,https://jaycutler.com/,large,False
5918918180916,7629627785268,2026-01-02,2026-01-02 21:46:07+00:00,2026,1,6,21,#JC716634,716634,116.92,41.04,4.08,0.0,121.0,157.96,0.35100923708518644,5,5,1,65,paid,fulfilled,False,True,True,1,121.0,1,web,https://shop.app/,large,False
5938869895220,7120554655796,2026-01-16,2026-01-16 13:19:10+00:00,2026,1,6,13,#JC728230,728230,123.73,41.24,0.0,0.0,123.73,164.97,0.33330639295239634,6,6,1,5,paid,partial,False,False,True,1,123.73,1,web,https://www.us.fathersonsclothing.com/,large,False
5946035568692,8274604130356,2026-01-21,2026-01-21 11:10:46+00:00,2026,1,4,11,#JC730843,730843,134.98,44.99,0.0,0.0,134.98,179.97,0.3333086383167877,2,4,1,3,paid,fulfilled,False,False,True,1,134.98,1,web,https://jaycutler.com/,large,True
5939512410164,938591518772,2026-01-16,2026-01-16 21:57:19+00:00,2026,1,6,21,#JC728480,728480,143.59,77.31,4.06,0.0,147.65,220.90000000000003,0.5384079671286301,8,8,1,63,paid,fulfilled,False,False,True,1,147.65,1,web,https://jaycutler.com/,large,True
5945549652020,8274007588916,2026-01-21,2026-01-21 01:59:32+00:00,2026,1,4,1,#JC730660,730660,144.96,20.01,0.0,0.0,144.96,164.97000000000003,0.13803807947019867,4,4,1,12,paid,fulfilled,False,False,True,1,144.96,1,TikTok,direct,large,False
5759212716084,8037852577844,2025-10-30,2025-10-30 21:47:09+00:00,2025,10,5,21,#JC660544,660544,11.96,7.03,0.96,0.0,12.92,18.99,0.5877926421404682,1,1,1,19,paid,fulfilled,False,True,True,1,12.92,1,TikTok,direct,small,False
5759868141620,8040419557428,2025-10-31,2025-10-31 11:02:56+00:00,2025,10,6,11,#JC661043,661043,15.43,14.56,0.73,0.0,16.16,29.99,0.9436163318211277,1,1,1,5,paid,fulfilled,False,True,True,1,16.16,1,TikTok,direct,small,False
5760155222068,8041420423220,2025-10-31,2025-10-31 15:33:45+00:00,2025,10,6,15,#JC661190,661190,15.43,14.56,1.23,0.0,16.66,29.99,0.9436163318211277,1,1,1,1,paid,fulfilled,False,True,True,1,16.66,1,TikTok,direct,small,False
5759251841076,8037951012916,2025-10-30,2025-10-30 22:24:44+00:00,2025,10,5,22,#JC660591,660591,16.54,13.45,1.0,0.0,17.54,29.99,0.813180169286578,1,1,1,18,paid,fulfilled,False,True,True,1,17.54,1,TikTok,direct,small,False
5755648606260,8033126285364,2025-10-29,2025-10-29 01:19:24+00:00,2025,10,4,1,#JC658561,658561,16.58,13.41,0.0,0.0,16.58,29.99,0.8088057901085647,1,1,1,12,paid,fulfilled,False,True,True,1,16.58,1,TikTok,direct,small,False
5760650706996,8043814584372,2025-10-31,2025-10-31 21:30:43+00:00,2025,10,6,21,#JC661598,661598,19.62,10.37,1.18,0.0,20.8,29.99,0.5285423037716614,1,1,1,63,paid,fulfilled,False,True,True,1,20.8,1,TikTok,direct,small,False
5757335765044,8035467395124,2025-10-30,2025-10-30 05:26:44+00:00,2025,10,5,5,#JC659855,659855,19.62,10.37,0.53,0.0,20.15,29.99,0.5285423037716614,1,1,1,8,paid,fulfilled,False,True,True,1,20.15,1,TikTok,direct,small,False
5758487986228,8036892082228,2025-10-30,2025-10-30 17:43:35+00:00,2025,10,5,17,#JC660342,660342,19.62,10.37,1.38,0.0,21.0,29.99,0.5285423037716614,1,1,1,23,paid,fulfilled,False,True,True,1,21.0,1,TikTok,direct,small,False
5758302814260,8036707696692,2025-10-30,2025-10-30 17:04:42+00:00,2025,10,5,17,#JC660238,660238,19.62,10.37,1.37,0.0,20.99,29.99,0.5285423037716614,1,1,1,23,paid,fulfilled,False,True,True,1,20.99,1,TikTok,direct,small,False
5756458074164,8034011283508,2025-10-29,2025-10-29 16:59:24+00:00,2025,10,4,16,#JC659154,659154,19.89,10.1,1.75,0.0,21.64,29.99,0.5077928607340372,1,1,1,0,paid,fulfilled,False,True,True,1,21.64,1,TikTok,direct,small,False
5756386115636,7619468754996,2025-10-29,2025-10-29 16:05:12+00:00,2025,10,4,16,#JC659053,659053,19.89,10.1,1.48,0.0,21.37,29.99,0.5077928607340372,1,1,1,1,paid,fulfilled,False,True,True,1,21.37,1,TikTok,direct,small,False
5758749474868,8037160615988,2025-10-30,2025-10-30 18:31:36+00:00,2025,10,5,18,#JC660382,660382,28.99,0.0,0.0,0.0,28.99,28.99,0.0,1,1,1,22,refunded,fulfilled,False,False,True,1,28.99,1,TikTok,direct,medium,False
5755974647860,7344271786036,2025-10-29,2025-10-29 08:17:09+00:00,2025,10,4,8,#JC658854,658854,31.33,28.67,2.43,0.0,33.76,60.0,0.9150973507819982,1,1,1,3,paid,fulfilled,False,True,True,1,33.76,1,TikTok,direct,medium,False
5757530210356,8036114366516,2025-10-30,2025-10-30 09:28:41+00:00,2025,10,5,9,#JC659991,659991,34.0,26.0,3.19,0.0,37.19,60.0,0.7647058823529411,1,1,1,5,paid,fulfilled,False,True,True,1,37.19,1,TikTok,direct,medium,False
5760535789620,8028712337460,2025-10-31,2025-10-31 20:01:27+00:00,2025,10,6,20,#JC661538,661538,36.0,24.0,1.26,0.0,37.26,60.0,0.6666666666666666,1,1,1,64,paid,fulfilled,False,True,True,1,37.26,1,TikTok,direct,medium,False
5757212459060,7675698872372,2025-10-30,2025-10-30 03:38:46+00:00,2025,10,5,3,#JC659768,659768,41.6,48.4,1.25,0.0,42.85,90.0,1.1634615384615383,1,1,1,10,paid,fulfilled,False,True,True,1,42.85,1,TikTok,direct,medium,False
